level_0,Time,C6_avg,psi6,V,S-2,S-1,S0
9841,479.9999,4.83333,0.69375,3.0,1.0,1.0,1.0
9843,499.9999,4.9333300000000015,0.72129,3.0,1.0,1.0,1.0
9844,509.9999,4.80667,0.66972,3.0,1.0,1.0,1.0
9847,539.9999,5.00667,0.75326,3.0,1.0,1.0,1.0
9848,549.9999,4.90667,0.74464,3.0,1.0,1.0,1.0
9850,569.9999,5.04667,0.76561,3.0,1.0,1.0,1.0
9851,579.9999,4.90667,0.7299100000000001,3.0,1.0,1.0,1.0
9852,589.9999,4.91333,0.73821,3.0,1.0,1.0,1.0
9863,699.9999,4.75333,0.67692,3.0,1.0,1.0,1.0
9864,709.9999,4.84667,0.7032,3.0,1.0,1.0,1.0
9866,729.9999,4.84667,0.68476,3.0,1.0,1.0,1.0
9867,739.9999,4.76,0.62875,3.0,1.0,1.0,1.0
9868,749.9999,4.7733300000000005,0.68007,3.0,1.0,1.0,1.0
9872,789.9999,4.86,0.7236,3.0,1.0,1.0,1.0
9873,799.9999,4.86667,0.7207899999999999,3.0,1.0,1.0,1.0
9875,819.9999,5.09333,0.7569100000000001,3.0,1.0,1.0,1.0
9876,829.9999,4.973330000000002,0.74716,3.0,1.0,1.0,1.0
9878,849.9999,5.026669999999998,0.7481800000000001,3.0,1.0,1.0,1.0
9879,859.9999,5.00667,0.75546,3.0,1.0,1.0,1.0
9880,869.9999,4.9333300000000015,0.70799,3.0,1.0,1.0,1.0
9883,899.9999,5.07333,0.72625,3.0,1.0,1.0,1.0
9884,99.9999,3.31333,0.08449,3.0,0.0,0.0,1.0
9887,129.9999,3.78,0.16498,3.0,0.0,0.0,1.0
9891,169.9999,4.026669999999998,0.34647,3.0,0.0,1.0,1.0
9892,179.9999,4.06,0.38788,3.0,0.0,1.0,1.0
9894,199.9999,4.04,0.31981,3.0,0.0,1.0,1.0
9897,229.9999,4.24667,0.40904,3.0,0.0,1.0,1.0
9898,239.9999,4.13333,0.36124,3.0,0.0,1.0,1.0
9900,259.9999,4.013330000000002,0.39721,3.0,0.0,1.0,1.0
9901,269.9999,4.13333,0.3626,3.0,1.0,1.0,1.0
9902,279.9999,4.24,0.3892,3.0,1.0,1.0,1.0
9904,299.9999,4.2,0.41285,3.0,1.0,1.0,1.0
9905,309.9999,4.21333,0.41165,3.0,0.0,1.0,1.0
9906,319.9999,4.37333,0.48224,3.0,1.0,1.0,1.0
9908,339.9999,4.473330000000002,0.5720000000000001,3.0,1.0,1.0,1.0
9909,349.9999,4.38667,0.53828,3.0,1.0,1.0,1.0
9910,359.9999,4.44,0.47877,3.0,1.0,1.0,1.0
9911,369.9999,4.44,0.50567,3.0,1.0,1.0,1.0
9913,389.9999,4.46667,0.59046,3.0,1.0,1.0,1.0
9914,399.9999,4.54667,0.60373,3.0,1.0,1.0,1.0
9915,409.9999,4.58667,0.65213,3.0,1.0,1.0,1.0
9919,449.9999,4.75333,0.63294,3.0,1.0,1.0,1.0
9920,459.9999,4.473330000000002,0.5956899999999999,3.0,1.0,1.0,1.0
9921,469.9999,4.6466699999999985,0.5955199999999999,3.0,1.0,1.0,1.0
9925,509.9999,4.55333,0.59985,3.0,1.0,1.0,1.0
9930,559.9999,4.62,0.6082,3.0,1.0,1.0,1.0
9931,569.9999,4.6,0.64599,3.0,1.0,1.0,1.0
9932,579.9999,4.7,0.65458,3.0,1.0,1.0,1.0
9934,599.9999,4.54667,0.62678,3.0,1.0,1.0,1.0
9935,609.9999,4.64,0.62676,3.0,1.0,1.0,1.0
9936,619.9999,4.71333,0.63894,3.0,1.0,1.0,1.0
9940,659.9999,4.76,0.66276,3.0,1.0,1.0,1.0
9941,669.9999,4.7733300000000005,0.67871,3.0,1.0,1.0,1.0
9943,689.9999,4.6466699999999985,0.6544,3.0,1.0,1.0,1.0
9944,699.9999,4.6466699999999985,0.6523,3.0,1.0,1.0,1.0
9945,709.9999,4.66667,0.62934,3.0,1.0,1.0,1.0
9946,719.9999,4.7333300000000005,0.6392899999999999,3.0,1.0,1.0,1.0
9947,729.9999,4.70667,0.65392,3.0,1.0,1.0,1.0
9948,739.9999,4.55333,0.6532100000000001,3.0,1.0,1.0,1.0
9949,749.9999,4.54,0.59488,3.0,1.0,1.0,1.0
9950,759.9999,4.55333,0.62667,3.0,1.0,1.0,1.0
9954,799.9999,4.8,0.68718,3.0,1.0,1.0,1.0
9956,819.9999,4.75333,0.68847,3.0,1.0,1.0,1.0
9957,829.9999,4.78,0.69867,3.0,1.0,1.0,1.0
9958,839.9999,4.78667,0.7098300000000001,3.0,1.0,1.0,1.0
9962,879.9999,4.7,0.68507,3.0,1.0,1.0,1.0
9963,889.9999,4.70667,0.64063,3.0,1.0,1.0,1.0
9964,899.9999,4.75333,0.66063,3.0,1.0,1.0,1.0
9965,99.9999,4.50667,0.12953,3.0,1.0,1.0,1.0
9967,119.9999,4.46,0.13596,3.0,1.0,1.0,1.0
9968,129.9999,4.6066699999999985,0.17636,3.0,1.0,1.0,1.0
9970,149.9999,4.4333300000000015,0.14289000000000002,3.0,1.0,1.0,1.0
9971,159.9999,4.42667,0.16589,3.0,1.0,1.0,1.0
9975,199.9999,4.45333,0.17679,3.0,1.0,1.0,1.0
9976,209.9999,4.58,0.15208,3.0,1.0,1.0,1.0
9978,229.9999,4.54667,0.14787999999999998,3.0,1.0,1.0,1.0
9979,239.9999,4.58,0.16187,3.0,1.0,1.0,1.0
9981,259.9999,4.513330000000002,0.17682,3.0,1.0,1.0,1.0
9982,269.9999,4.53333,0.13989,3.0,1.0,1.0,1.0
9984,289.9999,4.46,0.11382,3.0,1.0,1.0,1.0
9986,309.9999,4.473330000000002,0.19387,3.0,1.0,1.0,1.0
9987,319.9999,4.66667,0.24775,3.0,1.0,1.0,1.0
9988,329.9999,4.6066699999999985,0.17994000000000002,3.0,1.0,1.0,1.0
9990,349.9999,4.66,0.25035,3.0,1.0,1.0,1.0
9991,359.9999,4.54667,0.26972,3.0,1.0,1.0,1.0
9994,389.9999,4.55333,0.27461,3.0,1.0,1.0,1.0
9995,399.9999,4.46667,0.29681,3.0,1.0,1.0,1.0
9996,409.9999,4.59333,0.26654,3.0,1.0,1.0,1.0
9997,419.9999,4.45333,0.26041,3.0,1.0,1.0,1.0
9998,429.9999,4.46,0.27197,3.0,1.0,1.0,1.0
9999,439.9999,4.5,0.29195,3.0,1.0,1.0,1.0
10000,449.9999,4.68,0.33435,3.0,1.0,1.0,1.0
10002,469.9999,4.63333,0.32382,3.0,1.0,1.0,1.0
10003,479.9999,4.66,0.37387,3.0,1.0,1.0,1.0
10005,499.9999,4.62667,0.36322,3.0,1.0,1.0,1.0
10006,509.9999,4.66,0.31923,3.0,1.0,1.0,1.0
10007,519.9999,4.65333,0.33436,3.0,1.0,1.0,1.0
10009,539.9999,4.6066699999999985,0.34731,3.0,1.0,1.0,1.0
10010,549.9999,4.5666699999999985,0.31392,3.0,1.0,1.0,1.0
10012,569.9999,4.72667,0.36125,3.0,1.0,1.0,1.0
10013,579.9999,4.70667,0.35472,3.0,1.0,1.0,1.0
10015,599.9999,4.69333,0.3312,3.0,1.0,1.0,1.0
10016,609.9999,4.62,0.35749000000000003,3.0,1.0,1.0,1.0
10017,619.9999,4.54,0.38635,3.0,1.0,1.0,1.0
10019,639.9999,4.62667,0.42408,3.0,1.0,1.0,1.0
10020,649.9999,4.53333,0.47316,3.0,1.0,1.0,1.0
10022,669.9999,4.71333,0.52625,3.0,1.0,1.0,1.0
10023,679.9999,4.7333300000000005,0.48582,3.0,1.0,1.0,1.0
10024,689.9999,4.74,0.47544,3.0,1.0,1.0,1.0
10026,709.9999,4.74667,0.49621,3.0,1.0,1.0,1.0
10028,729.9999,4.55333,0.48858,3.0,1.0,1.0,1.0
10029,739.9999,4.526669999999998,0.51002,3.0,1.0,1.0,1.0
10030,749.9999,4.513330000000002,0.4653,3.0,1.0,1.0,1.0
10032,769.9999,4.72667,0.54242,3.0,1.0,1.0,1.0
10034,789.9999,4.7733300000000005,0.54413,3.0,1.0,1.0,1.0
10036,809.9999,4.84667,0.5453,3.0,1.0,1.0,1.0
10037,819.9999,4.76667,0.5727300000000001,3.0,1.0,1.0,1.0
10038,829.9999,4.74667,0.54186,3.0,1.0,1.0,1.0
10040,849.9999,4.57333,0.53415,3.0,1.0,1.0,1.0
10041,859.9999,4.69333,0.58105,3.0,1.0,1.0,1.0
10043,879.9999,4.72667,0.6438,3.0,1.0,1.0,1.0
10045,899.9999,4.74667,0.65899,3.0,1.0,1.0,1.0
10046,99.9999,4.3133300000000006,0.20187,3.0,1.0,1.0,1.0
10047,109.9999,4.44,0.20807,3.0,1.0,1.0,1.0
10048,119.9999,4.6466699999999985,0.28128000000000003,3.0,1.0,1.0,1.0
10050,139.9999,4.58,0.28537,3.0,1.0,1.0,1.0
10052,159.9999,4.54,0.2902,3.0,1.0,1.0,1.0
10053,169.9999,4.3933300000000015,0.29021,3.0,1.0,1.0,1.0
10054,179.9999,4.4,0.29859,3.0,1.0,1.0,1.0
10056,199.9999,4.5666699999999985,0.2921,3.0,1.0,1.0,1.0
10058,219.9999,4.33333,0.27017,3.0,1.0,1.0,1.0
10060,239.9999,4.42667,0.25793,3.0,1.0,1.0,1.0
10061,249.9999,4.41333,0.28322,3.0,1.0,1.0,1.0
10065,289.9999,4.5,0.21605,3.0,1.0,1.0,1.0
10067,309.9999,4.52,0.21374,3.0,1.0,1.0,1.0
10069,329.9999,4.5666699999999985,0.2212,3.0,1.0,1.0,1.0
10070,339.9999,4.45333,0.24269,3.0,1.0,1.0,1.0
10076,399.9999,4.65333,0.32927,3.0,1.0,1.0,1.0
10080,439.9999,4.7733300000000005,0.30666,3.0,1.0,1.0,1.0
10083,469.9999,4.72667,0.3125,3.0,1.0,1.0,1.0
10084,479.9999,4.72,0.29707,3.0,1.0,1.0,1.0
10085,489.9999,4.66,0.32742,3.0,1.0,1.0,1.0
10086,499.9999,4.58,0.30867,3.0,1.0,1.0,1.0
10087,509.9999,4.63333,0.36434,3.0,1.0,1.0,1.0
10088,519.9999,4.7733300000000005,0.41862,3.0,1.0,1.0,1.0
10089,529.9999,4.66667,0.40273,3.0,1.0,1.0,1.0
10090,539.9999,4.59333,0.36574,3.0,1.0,1.0,1.0
10092,559.9999,4.62,0.39009,3.0,1.0,1.0,1.0
10094,579.9999,4.53333,0.37107,3.0,1.0,1.0,1.0
10095,589.9999,4.45333,0.31611,3.0,1.0,1.0,1.0
10096,599.9999,4.65333,0.44115,3.0,1.0,1.0,1.0
10101,649.9999,4.66667,0.53023,3.0,1.0,1.0,1.0
10102,659.9999,4.7333300000000005,0.5293399999999999,3.0,1.0,1.0,1.0
10103,669.9999,4.66667,0.4657,3.0,1.0,1.0,1.0
10104,679.9999,4.6466699999999985,0.53288,3.0,1.0,1.0,1.0
10110,739.9999,4.72667,0.57782,3.0,1.0,1.0,1.0
10111,749.9999,4.7733300000000005,0.61005,3.0,1.0,1.0,1.0
10114,779.9999,4.84,0.63661,3.0,1.0,1.0,1.0
10115,789.9999,4.86667,0.68776,3.0,1.0,1.0,1.0
10116,799.9999,4.91333,0.72834,3.0,1.0,1.0,1.0
10117,809.9999,4.94,0.70787,3.0,1.0,1.0,1.0
10118,819.9999,4.79333,0.6746800000000001,3.0,1.0,1.0,1.0
10119,829.9999,4.91333,0.68966,3.0,1.0,1.0,1.0
10121,849.9999,4.79333,0.7016100000000001,3.0,1.0,1.0,1.0
10123,869.9999,4.72,0.6544,3.0,1.0,1.0,1.0
10127,99.9999,5.05333,0.75457,3.0,2.0,1.0,1.0
10129,119.9999,5.05333,0.7677,3.0,1.0,1.0,1.0
10130,129.9999,5.06,0.78149,3.0,1.0,1.0,1.0
10131,139.9999,5.026669999999998,0.77727,3.0,1.0,1.0,1.0
10132,149.9999,4.986669999999998,0.73728,3.0,1.0,1.0,1.0
10134,169.9999,5.04,0.7599100000000001,3.0,1.0,1.0,1.0
10135,179.9999,4.973330000000002,0.73111,3.0,1.0,1.0,1.0
10137,199.9999,4.9,0.72507,3.0,1.0,1.0,1.0
10138,209.9999,4.8533300000000015,0.70997,3.0,1.0,1.0,1.0
10139,219.9999,4.9,0.72055,3.0,1.0,1.0,1.0
10140,229.9999,4.94667,0.76505,3.0,1.0,1.0,1.0
10141,239.9999,5.013330000000002,0.79435,3.0,1.0,1.0,1.0
10143,259.9999,4.92,0.71112,3.0,1.0,1.0,1.0
10146,289.9999,4.8933300000000015,0.72536,3.0,1.0,1.0,1.0
10149,319.9999,4.91333,0.72741,3.0,1.0,1.0,1.0
10151,339.9999,4.8533300000000015,0.7133,3.0,1.0,1.0,1.0
10153,359.9999,5.013330000000002,0.73226,3.0,1.0,1.0,1.0
10156,389.9999,4.90667,0.74946,3.0,1.0,1.0,1.0
10159,419.9999,4.8933300000000015,0.6934600000000001,3.0,1.0,1.0,1.0
10161,439.9999,4.82,0.69045,3.0,1.0,1.0,1.0
10162,449.9999,4.83333,0.70699,3.0,1.0,1.0,1.0
10164,469.9999,4.8133300000000006,0.67587,3.0,1.0,1.0,1.0
10165,479.9999,4.74667,0.64769,3.0,1.0,1.0,1.0
10166,489.9999,4.8533300000000015,0.68855,3.0,1.0,1.0,1.0
10167,499.9999,4.7333300000000005,0.6503,3.0,1.0,1.0,1.0
10168,509.9999,4.84,0.64382,3.0,1.0,1.0,1.0
10170,529.9999,4.80667,0.69362,3.0,1.0,1.0,1.0
10171,539.9999,4.9333300000000015,0.72948,3.0,1.0,1.0,1.0
10174,569.9999,4.76,0.6606,3.0,1.0,1.0,1.0
10175,579.9999,4.7733300000000005,0.66385,3.0,1.0,1.0,1.0
10177,599.9999,4.82667,0.66797,3.0,1.0,1.0,1.0
10178,609.9999,4.92,0.67403,3.0,1.0,1.0,1.0
10179,619.9999,4.74,0.6921,3.0,1.0,1.0,1.0
10180,629.9999,4.86,0.67606,3.0,1.0,1.0,1.0
10182,649.9999,4.74667,0.69071,3.0,1.0,1.0,1.0
10183,659.9999,4.8133300000000006,0.68219,3.0,1.0,1.0,1.0
10185,679.9999,4.92667,0.7278399999999999,3.0,1.0,1.0,1.0
10186,689.9999,5.08,0.76623,3.0,1.0,1.0,1.0
10187,699.9999,5.00667,0.7301300000000001,3.0,1.0,1.0,1.0
10189,719.9999,4.86667,0.6983600000000001,3.0,1.0,1.0,1.0
10191,739.9999,4.83333,0.68798,3.0,1.0,1.0,1.0
10192,749.9999,4.973330000000002,0.74849,3.0,1.0,1.0,1.0
10194,769.9999,5.02,0.72634,3.0,1.0,1.0,1.0
10195,779.9999,4.94667,0.71306,3.0,1.0,1.0,1.0
10196,789.9999,4.88667,0.71836,3.0,1.0,1.0,1.0
10197,799.9999,4.99333,0.73137,3.0,1.0,1.0,1.0
10200,829.9999,4.86,0.72924,3.0,1.0,1.0,1.0
10201,839.9999,4.87333,0.7055,3.0,1.0,1.0,1.0
10203,859.9999,4.90667,0.70778,3.0,1.0,1.0,1.0
10204,869.9999,4.99333,0.74569,3.0,1.0,1.0,1.0
10207,899.9999,4.94667,0.7167399999999999,3.0,1.0,1.0,1.0
10208,99.9999,4.99333,0.7844,3.0,2.0,1.0,1.0
10210,119.9999,5.13333,0.78356,3.0,1.0,1.0,1.0
10211,129.9999,5.08,0.7730899999999999,3.0,1.0,1.0,1.0
10213,149.9999,5.16,0.74824,3.0,1.0,1.0,1.0
10214,159.9999,4.973330000000002,0.75707,3.0,1.0,1.0,1.0
10215,169.9999,4.92,0.7508199999999999,3.0,1.0,1.0,1.0
10217,189.9999,5.04667,0.72775,3.0,1.0,1.0,1.0
10219,209.9999,4.92667,0.72139,3.0,1.0,1.0,1.0
10220,219.9999,4.86667,0.63999,3.0,1.0,1.0,1.0
10221,229.9999,4.78667,0.68672,3.0,1.0,1.0,1.0
10225,269.9999,4.986669999999998,0.73016,3.0,1.0,1.0,1.0
10230,319.9999,4.86,0.6785800000000001,3.0,1.0,1.0,1.0
10231,329.9999,4.96,0.7226199999999999,3.0,1.0,1.0,1.0
10234,359.9999,4.90667,0.6906800000000001,3.0,1.0,1.0,1.0
10237,389.9999,4.94,0.69686,3.0,1.0,1.0,1.0
10241,429.9999,4.96,0.75566,3.0,1.0,1.0,1.0
10242,439.9999,5.07333,0.7521899999999999,3.0,1.0,1.0,1.0
10243,449.9999,5.04,0.77053,3.0,1.0,1.0,1.0
10244,459.9999,4.92,0.7500600000000001,3.0,1.0,1.0,1.0
10245,469.9999,4.986669999999998,0.7248399999999999,3.0,1.0,1.0,1.0
10246,479.9999,5.013330000000002,0.7680899999999999,3.0,1.0,1.0,1.0
10247,489.9999,4.94,0.72646,3.0,1.0,1.0,1.0
10251,529.9999,5.04,0.7399899999999999,3.0,1.0,1.0,1.0
10252,539.9999,5.0,0.71883,3.0,1.0,1.0,1.0
10253,549.9999,4.986669999999998,0.72569,3.0,1.0,1.0,1.0
10255,569.9999,5.08,0.7371300000000001,3.0,1.0,1.0,1.0
10256,579.9999,5.1,0.77575,3.0,1.0,1.0,1.0
10260,619.9999,5.0,0.76989,3.0,1.0,1.0,1.0
10261,629.9999,5.03333,0.76105,3.0,1.0,1.0,1.0
10262,639.9999,5.06,0.75316,3.0,1.0,1.0,1.0
10266,679.9999,4.9333300000000015,0.72834,3.0,1.0,1.0,1.0
10267,689.9999,4.98,0.72306,3.0,1.0,1.0,1.0
10268,699.9999,4.84,0.69722,3.0,1.0,1.0,1.0
10269,709.9999,4.84,0.72,3.0,1.0,1.0,1.0
10271,729.9999,5.06,0.77635,3.0,1.0,1.0,1.0
10272,739.9999,5.0666699999999985,0.78376,3.0,1.0,1.0,1.0
10274,759.9999,5.02,0.7689199999999999,3.0,1.0,1.0,1.0
10276,779.9999,5.05333,0.77281,3.0,1.0,1.0,1.0
10280,819.9999,5.0,0.73368,3.0,1.0,1.0,1.0
10281,829.9999,4.95333,0.71209,3.0,1.0,1.0,1.0
10282,839.9999,4.84667,0.6766300000000001,3.0,1.0,1.0,1.0
10283,849.9999,4.92667,0.6944100000000001,3.0,1.0,1.0,1.0
10285,869.9999,4.71333,0.65513,3.0,1.0,1.0,1.0
10286,879.9999,4.8,0.62264,3.0,1.0,1.0,1.0
10287,889.9999,4.80667,0.62093,3.0,1.0,1.0,1.0
10288,899.9999,4.78667,0.67372,3.0,1.0,1.0,1.0
10289,99.9999,4.42667,0.14707,3.0,1.0,1.0,1.0
10291,119.9999,4.58667,0.11972,3.0,1.0,1.0,1.0
10292,129.9999,4.53333,0.08612,3.0,1.0,1.0,1.0
10294,149.9999,4.49333,0.16429000000000002,3.0,1.0,1.0,1.0
10296,169.9999,4.4333300000000015,0.15537,3.0,1.0,1.0,1.0
10297,179.9999,4.36667,0.22675,3.0,1.0,1.0,1.0
10298,189.9999,4.42667,0.17078,3.0,1.0,1.0,1.0
10299,199.9999,4.4333300000000015,0.20599,3.0,1.0,1.0,1.0
10300,209.9999,4.4333300000000015,0.18773,3.0,1.0,1.0,1.0
10302,229.9999,4.52,0.17504,3.0,1.0,1.0,1.0
10303,239.9999,4.46667,0.15954000000000002,3.0,1.0,1.0,1.0
10304,249.9999,4.54667,0.12947999999999998,3.0,1.0,1.0,1.0
10305,259.9999,4.5666699999999985,0.1344,3.0,1.0,1.0,1.0
10312,329.9999,4.78,0.30958,3.0,1.0,1.0,1.0
10313,339.9999,4.7333300000000005,0.3164,3.0,1.0,1.0,1.0
10314,349.9999,4.68,0.31436,3.0,1.0,1.0,1.0
10315,359.9999,4.68,0.32058000000000003,3.0,1.0,1.0,1.0
10316,369.9999,4.69333,0.3586,3.0,1.0,1.0,1.0
10317,379.9999,4.8133300000000006,0.3533,3.0,1.0,1.0,1.0
10319,399.9999,4.61333,0.32501,3.0,1.0,1.0,1.0
10322,429.9999,4.61333,0.4158,3.0,1.0,1.0,1.0
10325,459.9999,4.58667,0.50312,3.0,1.0,1.0,1.0
10327,479.9999,4.68,0.54286,3.0,1.0,1.0,1.0
10330,509.9999,4.82667,0.59199,3.0,1.0,1.0,1.0
10331,519.9999,4.63333,0.60534,3.0,1.0,1.0,1.0
10333,539.9999,4.78667,0.62863,3.0,1.0,1.0,1.0
10336,569.9999,4.78,0.63759,3.0,1.0,1.0,1.0
10337,579.9999,4.75333,0.66933,3.0,1.0,1.0,1.0
10338,589.9999,4.74,0.6551,3.0,1.0,1.0,1.0
10341,619.9999,4.82,0.6892199999999999,3.0,1.0,1.0,1.0
10343,639.9999,4.84667,0.67488,3.0,1.0,1.0,1.0
10344,649.9999,4.9,0.73109,3.0,1.0,1.0,1.0
10346,669.9999,4.88,0.71155,3.0,1.0,1.0,1.0
10347,679.9999,4.9,0.7235699999999999,3.0,1.0,1.0,1.0
10348,689.9999,4.84,0.69904,3.0,1.0,1.0,1.0
10349,699.9999,4.70667,0.64036,3.0,1.0,1.0,1.0
10353,739.9999,4.68,0.62575,3.0,1.0,1.0,1.0
10354,749.9999,4.71333,0.66501,3.0,1.0,1.0,1.0
10355,759.9999,4.66,0.63875,3.0,1.0,1.0,1.0
10358,789.9999,5.06,0.73521,3.0,1.0,1.0,1.0
10360,809.9999,4.86667,0.68752,3.0,1.0,1.0,1.0
10361,819.9999,4.87333,0.67657,3.0,1.0,1.0,1.0
10364,849.9999,4.986669999999998,0.72248,3.0,1.0,1.0,1.0
10367,879.9999,4.91333,0.7368,3.0,1.0,1.0,1.0
10368,889.9999,4.986669999999998,0.73315,3.0,1.0,1.0,1.0
10370,99.9999,4.5,0.20317,3.0,1.0,1.0,1.0
10372,119.9999,4.486669999999998,0.31368,3.0,1.0,1.0,1.0
10373,129.9999,4.48,0.33385,3.0,1.0,1.0,1.0
10376,159.9999,4.79333,0.39588,3.0,1.0,1.0,1.0
10377,169.9999,4.74,0.35556,3.0,1.0,1.0,1.0
10379,189.9999,4.82667,0.37778,3.0,1.0,1.0,1.0
10381,209.9999,4.78,0.37095,3.0,1.0,1.0,1.0
10382,219.9999,4.78,0.36182,3.0,1.0,1.0,1.0
10384,239.9999,4.6,0.29227,3.0,1.0,1.0,1.0
10385,249.9999,4.68,0.30441,3.0,1.0,1.0,1.0
10386,259.9999,4.71333,0.32508000000000004,3.0,1.0,1.0,1.0
10387,269.9999,4.78,0.36982,3.0,1.0,1.0,1.0
10394,339.9999,4.58667,0.33079000000000003,3.0,1.0,1.0,1.0
10395,349.9999,4.62,0.3195,3.0,1.0,1.0,1.0
10396,359.9999,4.78667,0.37421,3.0,1.0,1.0,1.0
10397,369.9999,4.69333,0.39456,3.0,1.0,1.0,1.0
10398,379.9999,4.72,0.36885,3.0,1.0,1.0,1.0
10400,399.9999,4.76667,0.42825,3.0,1.0,1.0,1.0
10402,419.9999,4.75333,0.43338,3.0,1.0,1.0,1.0
10403,429.9999,4.61333,0.41769,3.0,1.0,1.0,1.0
10407,469.9999,4.78667,0.4491,3.0,1.0,1.0,1.0
10408,479.9999,4.76,0.43712,3.0,1.0,1.0,1.0
10409,489.9999,4.5666699999999985,0.41373,3.0,1.0,1.0,1.0
10410,499.9999,4.8133300000000006,0.42049,3.0,1.0,1.0,1.0
10411,509.9999,4.96667,0.42945,3.0,1.0,1.0,1.0
10412,519.9999,4.80667,0.4265,3.0,1.0,1.0,1.0
10413,529.9999,4.76667,0.42684,3.0,1.0,1.0,1.0
10414,539.9999,4.80667,0.43978,3.0,1.0,1.0,1.0
10415,549.9999,4.68,0.42494,3.0,1.0,1.0,1.0
10416,559.9999,4.65333,0.39184,3.0,1.0,1.0,1.0
10418,579.9999,4.82667,0.44767,3.0,1.0,1.0,1.0
10420,599.9999,4.84,0.42183,3.0,1.0,1.0,1.0
10423,629.9999,4.75333,0.41762,3.0,1.0,1.0,1.0
10424,639.9999,4.69333,0.4357,3.0,1.0,1.0,1.0
10425,649.9999,4.7333300000000005,0.41333,3.0,1.0,1.0,1.0
10427,669.9999,4.6466699999999985,0.39696,3.0,1.0,1.0,1.0
10429,689.9999,4.7333300000000005,0.41813,3.0,1.0,1.0,1.0
10430,699.9999,4.67333,0.4107,3.0,1.0,1.0,1.0
10435,749.9999,4.64,0.44068,3.0,1.0,1.0,1.0
10439,789.9999,4.7733300000000005,0.4793600000000001,3.0,1.0,1.0,1.0
10441,809.9999,4.74667,0.43918,3.0,1.0,1.0,1.0
10443,829.9999,4.8,0.49327,3.0,1.0,1.0,1.0
10445,849.9999,4.66667,0.5041100000000001,3.0,1.0,1.0,1.0
10446,859.9999,4.67333,0.5068699999999999,3.0,1.0,1.0,1.0
10447,869.9999,4.68667,0.48676,3.0,1.0,1.0,1.0
10448,879.9999,4.68,0.49304,3.0,1.0,1.0,1.0
10449,889.9999,4.7333300000000005,0.50884,3.0,1.0,1.0,1.0
10450,899.9999,4.74667,0.50618,3.0,1.0,1.0,1.0
10451,99.9999,5.05333,0.75952,3.0,2.0,1.0,1.0
10454,129.9999,5.02,0.73569,3.0,1.0,1.0,1.0
10457,159.9999,4.87333,0.68714,3.0,1.0,1.0,1.0
10459,179.9999,4.78,0.67451,3.0,1.0,1.0,1.0
10460,189.9999,4.87333,0.7070000000000001,3.0,1.0,1.0,1.0
10461,199.9999,4.94667,0.70421,3.0,1.0,1.0,1.0
10465,239.9999,5.05333,0.74344,3.0,1.0,1.0,1.0
10466,249.9999,4.986669999999998,0.70439,3.0,1.0,1.0,1.0
10474,329.9999,4.84,0.63639,3.0,1.0,1.0,1.0
10476,349.9999,4.90667,0.6698,3.0,1.0,1.0,1.0
10478,369.9999,4.8133300000000006,0.68698,3.0,1.0,1.0,1.0
10480,389.9999,4.99333,0.73577,3.0,1.0,1.0,1.0
10483,419.9999,5.013330000000002,0.71154,3.0,1.0,1.0,1.0
10484,429.9999,4.84,0.67653,3.0,1.0,1.0,1.0
10486,449.9999,4.70667,0.65488,3.0,1.0,1.0,1.0
10487,459.9999,4.88,0.66873,3.0,1.0,1.0,1.0
10488,469.9999,4.86,0.68929,3.0,1.0,1.0,1.0
10489,479.9999,4.74667,0.66213,3.0,1.0,1.0,1.0
10490,489.9999,4.76,0.66254,3.0,1.0,1.0,1.0
10491,499.9999,4.80667,0.6735899999999999,3.0,1.0,1.0,1.0
10493,519.9999,4.9,0.71897,3.0,1.0,1.0,1.0
10494,529.9999,4.92667,0.6855,3.0,1.0,1.0,1.0
10495,539.9999,5.00667,0.73921,3.0,1.0,1.0,1.0
10496,549.9999,4.94667,0.66783,3.0,1.0,1.0,1.0
10497,559.9999,4.98,0.67923,3.0,1.0,1.0,1.0
10499,579.9999,5.00667,0.72077,3.0,1.0,1.0,1.0
10500,589.9999,5.04,0.7441300000000001,3.0,1.0,1.0,1.0
10501,599.9999,4.986669999999998,0.7053699999999999,3.0,1.0,1.0,1.0
10503,619.9999,4.95333,0.73418,3.0,1.0,1.0,1.0
10504,629.9999,4.986669999999998,0.75075,3.0,1.0,1.0,1.0
10505,639.9999,5.05333,0.7660600000000001,3.0,1.0,1.0,1.0
10510,689.9999,4.94667,0.7139300000000001,3.0,1.0,1.0,1.0
10512,709.9999,5.0,0.7541899999999999,3.0,1.0,1.0,1.0
10513,719.9999,5.11333,0.79732,3.0,1.0,1.0,1.0
10514,729.9999,5.04667,0.76832,3.0,1.0,1.0,1.0
10515,739.9999,4.9,0.70999,3.0,1.0,1.0,1.0
10516,749.9999,5.0,0.74715,3.0,1.0,1.0,1.0
10517,759.9999,4.94667,0.73124,3.0,1.0,1.0,1.0
10519,779.9999,4.986669999999998,0.74425,3.0,1.0,1.0,1.0
10520,789.9999,5.15333,0.78367,3.0,1.0,1.0,1.0
10522,809.9999,4.986669999999998,0.7389,3.0,1.0,1.0,1.0
10523,819.9999,5.026669999999998,0.7802600000000001,3.0,1.0,1.0,1.0
10524,829.9999,4.98,0.7550899999999999,3.0,1.0,1.0,1.0
